"2020 Ventures","2020-ventures"
"Pagemill Partners","pagemill-partners"
"Solomon Internet Funding","solomon-internet-funding"
"Fog City Capital","fog-city-capital"
"Big Fish Games","big-fish-games"
"Downey Mortgage & Financial Inc.","downey-mortgage-financial-inc"
"Court Square Capital Partners","court-square-capital-partners"
"Sentica Partners","sentica-partners"
"Redmont Venture Partners","redmont-venture-partners"
"Wageningen Business Generator","wageningen-business-generator"
"Catalysta Ventures","catalysta-ventures"
"Amaranth Advisors","amaranth-advisors"
"TGF Management","tgf-management"
"Wolf Ventures","wolf-ventures"
"TAL Investment Counsel","tal-investment-counsel"
"Richmond Financial Services, LLC","richmond-financial-services-llc"
"Resonant Venture Partners","resonant-venture-partners"
"Maywood Capital Partners","maywood-capital-partners"
"Genevest Consulting Group","genevest-consulting-group"
"E*TRADE","e-trade"
"DataExplorers","dataexplorers"
"Karolinska Investment Fund","karolinska-investment-fund"
"Rheinland-Pfalz Fonds","rheinland-pfalz-fonds"
"Sanders Morris Harris Group","sanders-morris-harris-group"
"Bigraf","bigraf"
"Global Brain Corporation","global-brain-corporation"
"Inter Ikea","inter-ikea"
"Bio-sight Capital","bio-sight-capital"
"EI","ei"
"University License Equity Holdings","university-license-equity-holdings"
"Berlin Capital Fund","berlin-capital-fund"
"Sekunjalo Investments Limited","sekunjalo-investments-limited"
"Natixis Investissement Partners","natixis-investissement-partners"
"Metro Tex Board of Realtors","metro-tex-board-of-realtors"
"American Express","american-express"
"Erfindungs Verwertung","erfindungs-verwertung"
"Wheemplay","wheemplay"
"Westscheme Pty Limited","westscheme-pty-limited"
"Apex Capital","apex-capital"
"New England Partners","new-england-partners"
"Crocker Capital","crocker-capital"
"UnitedHealth Group's financial services div","unitedhealth-groups-financial-services-div"
"Bizdom","bizdom"
"Finance Info","finance-info"
"University Medical Discoveries","university-medical-discoveries"
"Sherpa Partners","sherpa-partners"
"StarTec Investments","startec-investments"
"Andcor Companies","andcor-companies"
"Portage Capital","portage-capital"
"PEF Advisors","pef-advisors"
"Caldera Investment Group","caldera-investment-group"
"Morganthaler Ventures","morganthaler-ventures-2"
"Open Innovation Ventures","open-innovation-ventures"
"iNetworks","inetworks"
"Stratus Ventures","stratus-ventures"
"Vicwood","vicwood"
"ACUS Management Partners","acus-management-partners"
"MAZ level one","maz-level-one"
"Falk Strascheg Holding","falk-strascheg-holding"
"Squiger Technology Partners","squiger-technology-partners"
"Aceleradora","aceleradora"
"HBI","hbi"
"MidCap Financial","midcap-financial"
"Armajaro Asset Management","armajaro-asset-management"
"Najeti Capital","najeti-capital"
"Symbion Pty Limited","symbion-pty-limited"
"Misgav Technology Center","misgav-technology-center"
"Aurora Private Equity","aurora-private-equity-limited"
"MBF Healthcare Partners","mbf-healthcare-partners"
"Dauntless Founders Fund","dauntless-founders-fund"
"Merchants Capital","merchants-capital"
"infocus Web Solution Pvt. Ltd.","infocus-web-solution-pvt-ltd"
"infocus Web Solutions","infocus-web-solutions"
"Flow Ventures","flow-ventures"
"Mobius Corporate Venture Capital","mobius-corporate-venture-capital"
"Sagent Advisors","sagent-advisors"
"Wachovia Securities","wachovia-securities"
"Wasserstein Perella","wasserstein-perella"
"Real Ventures","real-ventures"
"Bigfoot Ventures","bigfoot-ventures"
"HDFC Holdings","hdfc-holdings"
"Blackthorne Partners","blackthorne-partners"
"Kamal (KML-PVC) Industries (pvt) Ltd.  ","kamal-kml-pvc-industries-pvt-ltd"
"American College of Higher Education (Main Campus)","american-college-of-higher-education-main-campus"
"Janashakthi (Life / General) Insurance Company Limited   ","janashakthi-life-general-insurance-company-limited"
"Alliance Finance Co Ltd. PLC   ","alliance-finance-co-ltd-plc"
"Ceylinco Educational and Financial Services Co Ltd. PLC   ","ceylinco-educational-and-financial-services-co-ltd-plc"
"The Finance Company PLC","the-finance-company-plc"
"J.P. Morgan Partners","j-p-morgan-partners"
"Tiger Holding","tiger-holding"
"Sark Fund","sark-fund"
"investiere | Verve Capital Partners AG","verve-capital-partners"
"Encompass Ventures","encompass-ventures"
"CoMotion Venture Capital","comotion-venture-capital"
"Brentwood Venture Capital","brentwood-venture-capital"
"Candover Investments","candover-investments"
"High Street Partners","high-street-partners"
"Hartford Ventures","hartford-ventures"
"J.L. Easton Ventures","j-l-easton-ventures"
"Balch Hill Capital","balch-hill-capital"
"Creation Capital","creation-capital"
"Cycad Group","cycad-group"
"Natural Science Foundation","natural-science-foundation"
"FCA Venture Partners","fca-venture-partners"
"Easily accessible worry free financial assistance","easily-accessible-worry-free-financial-assistance"
"Vicente Capital Partners","vicente-capital-partners"
"Tinicum Capital Partners II","tinicum-capital-partners-ii"
"JP Asia Capital Partners ","jp-asia-capital-partners"
"Arbor Advisors","arbor-advisors"
"Quadriga Capital","quadriga-capital"
"Palm Beach Capital","palm-beach-capital"
"Capital Partners","capital-partners"
"Sunair Ventures LLC","sunair-ventures-llc"
"Canopy Group","canopy-group"
"Todocast.tv","todocast-tv"
"Cross Atlantic Ventures","cross-atlantic-ventures-2"
"Baring Private Equity Partners India Limited","baring-private-equity-partners-india-limited"
"Votum Capital","votum-capital"
"Toa Capital Corporation","toa-capital-corporation"
"Akuo Investment Management","akuo-investment-management"
"BABEG Kärntner Betriebsansiedlungs und Beteiligungsgesellschaft","babeg-krntner-betriebsansiedlungs-und-beteiligungsgesellschaft"
"Golden Treasures Real Estate","golden-treasures-real-estate"
"Allied Minds","allied-minds"
"Belgacom","belgacom"
"Stone Canyon Venture Partners","stone-canyon-venture-partners"
"The CapStreet Group","the-capstreet-group"
"Investment AB Spiltan","investment-ab-spiltan"
"Teknisk Partner","teknisk-partner"
"High Invest","high-invest"
"Eurofactor (UK)","eurofactor-uk"
"Renaissance Capital Manitoba Ventures Fund","renaissance-capital-manitoba-ventures-fund"
"Integrated Partners","integrated-partners"
"Park Avenue Equity Partner","park-avenue-equity-partner"
"UTA Capital","uta-capital"
"Pontifax Funds","pontifax-funds"
"NLM Capital Partners","nlm-capital-partners"
"FastIgnite","fastignite"
"Wales Fund Managers","wales-fund-managers"
"Dynamics Venture Capital Fund","dynamics-venture-capital-fund"
"ICCP Ventures","iccp-ventures"
"E-merge","e-merge"
"WhiteGold Fund Management","whitegold-fund-management"
"Angel Street Capital","angel-street-capital"
"Stratton Investimentos","stratton-investimentos"
"Katana Fund","katana-fund"
"Project 11 Ventures","project-11-ventures"
"Boehringer Ingelheim Venture Fund","boehringer-ingelheim-venture-fund"
"G Square","g-square"
"Honeywell Capital Management","honeywell-capital-management"
"XOS Capital Ltd","xos-capital-ltd"
"Today's temporary","todays-temporary"
"LIC","lic"
"The Gillette co.","the-gillette-co"
"smartsource.com","smartsource-com"
"Finnburg & Co","finnburg-co"
"Ati Damg Gestão de Investimentos","ati-damg-gesto-de-investimentos"
"Ati Tecnologia & Telecomunicações Gestão de Investimentos","ati-tecnologia-telecomunicaes-gesto-de-investimentos"
"Hunter Capital Group","hunter-capital-group"
"New Mexico Community Capital","new-mexico-community-capital"
"Moneytree, Inc. ","moneytree-inc"
"Sandstone Capital","sandstone-capital"
"Madison India Capital","madison-india-capital"
"Curzon Park Capital","curzon-park-capital"
"MIG-advised funds","mig-advised-funds"
"AT Impf","at-impf"
"Cendana Capital","cendana-capital"
"Plug & Play Ventures","plug-and-play-ventures"
"Grauer Brothers Capital","grauer-brothers-capital"
"5 Continents Consulting Group","5-continents-consulting-group"
"CalCEF Clean Energy Angel Fund","calcef-clean-energy-angel-fund"
"ISAI","isai"
"Sacramento AQMD","sacramento-aqmd"
"BARDA","barda"
"Titan Capital Group","titan-capital-group"
"Candytech","candytech"
"Gracenote","gracenote"
"Halo Business Angel Network","halo-business-angel-network"
"Kayne Anderson Energy Funds","kayne-anderson-energy-funds"
"Corporación CAN","corporacin-can"
"Real de Vellón","real-de-velln"
"H2O Venture Partners","h2o-venture-partners"
"Parkwalk EIS Technology Fund 1","parkwalk-eis-technology-fund-1"
"LBA Roundtable EIS Fund 2009","lba-roundtable-eis-fund-2009"
"Victory Park Capital Advisors","victory-park-capital-advisors"
"Ace Limited","ace-limited"
"Trilogy Ventures China","trilogy-ventures-china"
"Investcraft Limited","investcraft-limited"
"Beanstalk Management","beanstalk-management"
"SingTel Innov8","singtel-innov8"
"XPV Capital","xpv-capital"
"Lincoln Park Capital Fund","lincoln-park-capital-fund"
"Sonostar Capital Partners","sonostar-capital-partners"
"Riverbank Capital Securities","riverbank-capital-securities"
"Sulake","sulake"
"H.B. Fuller Ventures","h-b-fuller-ventures"
"Vermont Seed Capital Fund","vermont-seed-capital-fund"
"Cherubic Ventures","cherubic-ventures"
"Ironside Ventures","ironside-ventures"
"BCP Capital","bcp-capital"
"ViewPoint Capital Partners","viewpoint-capital-partners"
"Bayerische Hypo- und Vereinsbank AG","bayerische-hypo-und-vereinsbank-ag"
"Entrepreneur Growth Fund","entrepreneur-growth-fund"
"Oak Hill Venture Partners","oak-hill-venture-partners-2"
"JPMorgan Chase & Co","jpmorgan-chase-co"
"J.F. Shea Venture Capital","j-f-shea-venture-capital"
"Sandler Capital","sandler-capital"
"2M Companies","2m-companies"
"Premier Asset Management","premier-asset-management"
"North Run Capital Partners","north-run-capital-partners"
"NGP Capital Resources Company","ngp-capital-resources-company"
"Draper Fisher Jurvetson Gotham Ventures","draper-fisher-jurvetson-gotham-ventures"
"Koor Corporate Venture Capital","koor-corporate-venture-capital"
"Technology Link Capital","technology-link-capital"
"Menlo Incubator","menlo-incubator"
"Aureos South Asia Fund","aureos-south-asia-fund"
"GoGolfSpace","gogolfspace"
"Javelin Capital","javelin-capital"
"Clean Source PHP","clean-source-php"
"Hexagon Investments","hexagon-investments"
"BridgeWest","bridgewest"
"JEGI Capital","jegi-capital"
"Berkery Noyes & Co.","berkery-noyes-co"
"Endeavor Capital Management","endeavor-capital-management"
"Cinergy Ventures","cinergy-ventures"
"Redhills Ventures","redhills-ventures"
"Research Technology Ventures","research-technology-ventures"
"Techfarm Ventures","techfarm-ventures"
"Sagus Capital Partners","sagus-capital-partners"
"VPSA","vpsa"
"SS Capital","ss-capital"
"Eastlake Ventures","eastlake-ventures"
"3 Wise Ventures","3-wise-ventures"
"Whitecap Venture Partners","whitecap-venture-partners"
"Sviluppo Imprese Centro Italia","sviluppo-imprese-centro-italia"
"Ford Venture Capital Group","ford-venture-capital-group"
" ChangePartners","changepartners"
"Norvestor Equity","norvestor-equity"
"The Carlyle Group","the-carlyle-group-2"
"Franklin Advisers","franklin-advisers"
"Concept2Company","concept2company"
"Apax Globis","apax-globis"
"Oyster Funds","oyster-funds"
"Acclaro Wealth Management","acclaro-wealth-management"
"The Discovery Fund, Cambridge University ","the-discovery-fund-cambridge-university"
"East of England Development Agency","east-of-england-development-agency"
"EEDA","eeda"
"Partnership Capital Growth","partnership-capital-growth"
"Center For Hearing Aids","center-for-hearing-aids"
"FMO","fmo"
"FMO Nederlandse Financierings Maatchappij Ontwikkelingslanden ","fmo-nederlandse-financierings-maatchappij-ontwikkelingslanden"
"First Plaza Group Trust","first-plaza-group-trust"
"Guide Ventures","guide-ventures"
"Nippon Technology Venture Partners","nippon-technology-venture-partners"
"AlpInvest Partners","alpinvest-partners"
"Discovery Ventures Corporation","discovery-ventures-corporation"
"Hughes Ventures","hughes-ventures"
"Arch Development Partners","arch-development-partners"
"AH Ventures","ah-ventures"
"Rock Hill Capital Group","rock-hill-investment-management"
"Omnivore Capital","omnivore-capital"
"Svoboda Capital","svoboda-capital"
"Capital Southwest Corporation","capital-southwest-corporation"
"Zeitgeist Holdings, LLC","zeitgeist-holdings-llc"
"Richard L. Scott Investments","richard-l-scott-investments"
"Trois I Investments Industriels Internationaux","trois-i-investments-industriels-internationaux"
"CMS Small Cap Private Equity Fund","cms-small-cap-private-equity-fund"
"Capstone Partners","capstone-partners"
"Agile Capital Partners","agile-capital-partners"
"Success Sign","success-sign"
"Still River Funds","still-river-funds"
"BV Group Ventures","bv-group-ventures"
"BV-Cornerstone Ventures","bv-cornerstone-ventures"
"The Yozma Group","the-yozma-group"
"SanDiego.Com","sandiego-com"
"Prism Capital Corporation","prism-capital-corporation"
"Zero Stage Capital","zero-stage-capital"
"Horizon Partners","horizon-partners"
"Ledstiernan","ledstiernan"
"SEED GmbH","seed-gmbh"
"PerformanceEdge Partners","performanceedge-partners"
"Salvesen & Thams","salvesen-thams"
"Favonius Ventures","favonius-ventures"
"Stanford Management","stanford-management"
"Sofaer Capital","sofaer-capital"
"Investitionsbank Berlin","investitionsbank-berlin"
"Telos Venture Partners","telos-venture-partners"
"BERMASE","bermase"
"arsago Capital Management","arsago-capital-management"
"Icon Capital Group","icon-capital-group"
"Montagu Private Equity","montagu-private-equity"
"The Phoenix Partners","the-phoenix-partners"
"European American Securities","european-american-securities"
"Andrew Carter Capital","andrew-carter-capital"
"ODYSSEE VENTURE","odyssee-venture"
"Bankers Trust Venture Partners","bankers-trust-venture-partners"
"White Deer Energy","white-deer-energy"
"Revere Capital Advisors","revere-capital-advisors"
"Connecticut Clean Energy Fund","connecticut-clean-energy-fund"
"Aegon Capital Management","aegon-capital-management"
"Trigon Investment Advisors","trigon-investment-advisors"
"Finadvance","finadvance"
"Novacap Investments","novacap-investments"
"Brascan Asset Management","brascan-asset-management"
"Klister Credit","klister-credit"
"Dougery Ventures","dougery-ventures"
"LiveOak Equity Partners","liveoak-equity-partners"
"Cerberus Capital Management","cerberus-capital-management"
"ICICI Investment Management","icici-investment-management"
"The Chen Group","the-chen-group"
"Quest Capital","quest-capital"
"GM Mortgage","gm-mortgage"
"Atlantic Ventures","atlantic-ventures"
"Pershing Square Capital Management","pershing-square-capital-management"
"Jefferies Group","jefferies-group"
"Baltimore Angels","baltimore-angels"
"Cervin Ventures","cervin-ventures"
"BlueBay Asset Management","bluebay-asset-management"
"2x Consumer Products Growth Partners","2x-consumer-products-growth-partners"
"Sloan Biotech Funds","sloan-biotech-funds"
"Brevan Howard Asset Management","brevan-howard-asset-management"
"East Gate Capital Management","east-gate-capital-management"
"Aurigon Limited","aurigon-limited"
"Ange Basile","ange-basile"
"Greenstone Venture Partners","greenstone-venture-partners"
"Longstreet Partners","longstreet-partners"
"The Clark Estates","the-clark-estates"
"Southridge Investment Group","southridge-investment-group"
"CIP Capital","cip-capital"
